Algorithm nodes edges power_exponent steps covering_size edges_covered fitness
EA 500 2831 2.3 24858 287 2831 287
EA 500 2831 2.3 24858 285 2831 285
EA 500 2831 2.3 24858 278 2831 278
EA 500 2831 2.3 24858 285 2831 285
EA 500 2831 2.3 24858 290 2831 290
EA 500 2831 2.3 24858 288 2831 288
EA 500 2831 2.3 24858 288 2831 288
EA 500 2831 2.3 24858 287 2831 287
EA 500 2831 2.3 24858 285 2831 285
EA 500 2831 2.3 24858 285 2831 285
EA 500 2831 2.3 24858 285 2831 285
EA 500 2831 2.3 24858 291 2831 291
EA 500 2831 2.3 24858 303 2831 303
EA 500 2831 2.3 24858 285 2831 285
EA 500 2831 2.3 24858 289 2831 289
EA 500 2831 2.3 24858 293 2831 293
EA 500 2831 2.3 24858 281 2831 281
EA 500 2831 2.3 24858 283 2831 283
EA 500 2831 2.3 24858 280 2831 280
EA 500 2831 2.3 24858 291 2831 291
EA 500 2831 2.3 24858 298 2831 298
EA 500 3113 2.35 24858 310 3113 310
EA 500 3113 2.35 24858 319 3113 319
EA 500 3113 2.35 24858 301 3113 301
EA 500 3113 2.35 24858 317 3113 317
EA 500 3113 2.35 24858 308 3113 308
EA 500 3113 2.35 24858 309 3113 309
EA 500 3113 2.35 24858 310 3113 310
EA 500 3113 2.35 24858 308 3113 308
EA 500 3113 2.35 24858 311 3113 311
EA 500 3113 2.35 24858 312 3113 312
EA 500 3113 2.35 24858 302 3113 302
EA 500 3113 2.35 24858 309 3113 309
EA 500 3113 2.35 24858 316 3113 316
EA 500 3113 2.35 24858 303 3113 303
EA 500 3113 2.35 24858 312 3113 312
EA 500 3113 2.35 24858 301 3113 301
EA 500 3113 2.35 24858 303 3113 303
EA 500 3113 2.35 24858 312 3113 312
EA 500 3113 2.35 24858 306 3113 306
EA 500 3113 2.35 24858 299 3113 299
EA 500 3113 2.35 24858 307 3113 307
EA 500 3113 2.35 24858 305 3113 305
EA 500 3113 2.35 24858 312 3113 312
EA 500 3113 2.35 24858 306 3113 306
EA 500 3113 2.35 24858 299 3113 299
EA 500 3113 2.35 24858 299 3113 299
EA 500 3113 2.35 24858 324 3113 324
EA 500 3113 2.35 24858 312 3113 312
EA 500 3113 2.35 24858 317 3113 317
EA 500 3113 2.35 24858 309 3113 309
EA 500 3113 2.35 24858 304 3113 304
EA 500 3113 2.35 24858 302 3113 302
EA 500 3113 2.35 24858 309 3113 309
EA 500 3113 2.35 24858 306 3113 306
EA 500 3113 2.35 24858 304 3113 304
EA 500 3113 2.35 24858 309 3113 309
EA 500 3113 2.35 24858 316 3113 316
EA 500 3113 2.35 24858 302 3113 302
EA 500 3113 2.35 24858 306 3113 306
EA 500 3113 2.35 24858 304 3113 304
EA 500 3113 2.35 24858 307 3113 307
EA 500 3113 2.35 24858 309 3113 309
EA 500 3113 2.35 24858 306 3113 306
EA 500 3113 2.35 24858 312 3113 312
EA 500 3113 2.35 24858 305 3113 305
EA 500 3113 2.35 24858 307 3113 307
EA 500 3113 2.35 24858 307 3113 307
EA 500 3113 2.35 24858 309 3113 309
EA 500 3113 2.35 24858 301 3113 301
EA 500 3113 2.35 24858 309 3113 309
EA 500 3113 2.35 24858 302 3113 302
EA 500 3113 2.35 24858 300 3113 300
EA 500 3113 2.35 24858 306 3113 306
EA 500 3113 2.35 24858 311 3113 311
EA 500 3113 2.35 24858 292 3113 292
EA 500 3113 2.35 24858 306 3113 306
EA 500 3113 2.35 24858 306 3113 306
EA 500 3113 2.35 24858 308 3113 308
EA 500 3113 2.35 24858 306 3113 306
EA 500 3113 2.35 24858 307 3113 307
EA 500 3113 2.35 24858 308 3113 308
EA 500 3113 2.35 24858 304 3113 304
EA 500 3113 2.35 24858 300 3113 300
EA 500 3113 2.35 24858 308 3113 308
EA 500 3113 2.35 24858 308 3113 308
EA 500 3113 2.35 24858 308 3113 308
EA 500 3113 2.35 24858 292 3113 292
EA 500 3113 2.35 24858 299 3113 299
EA 500 3113 2.35 24858 310 3113 310
EA 500 3113 2.35 24858 308 3113 308
EA 500 3113 2.35 24858 312 3113 312
EA 500 3113 2.35 24858 316 3113 316
EA 500 3113 2.35 24858 324 3113 324
EA 500 3113 2.35 24858 311 3113 311
EA 500 3113 2.35 24858 312 3113 312
EA 500 3113 2.35 24858 310 3113 310
EA 500 3113 2.35 24858 313 3113 313
EA 500 3113 2.35 24858 300 3113 300
EA 500 3113 2.35 24858 311 3113 311
EA 500 3113 2.35 24858 309 3113 309
EA 500 3113 2.35 24858 301 3113 301
EA 500 3113 2.35 24858 306 3113 306
EA 500 3113 2.35 24858 303 3113 303
EA 500 3113 2.35 24858 303 3113 303
EA 500 3113 2.35 24858 309 3113 309
EA 500 3113 2.35 24858 308 3113 308
EA 500 3113 2.35 24858 306 3113 306
EA 500 3113 2.35 24858 307 3113 307
EA 500 3113 2.35 24858 304 3113 304
EA 500 3113 2.35 24858 302 3113 302
EA 500 3113 2.35 24858 308 3113 308
EA 500 3113 2.35 24858 301 3113 301
EA 500 3113 2.35 24858 310 3113 310
EA 500 3113 2.35 24858 309 3113 309
EA 500 3113 2.35 24858 311 3113 311
EA 500 3113 2.35 24858 299 3113 299
EA 500 3113 2.35 24858 306 3113 306
EA 500 3113 2.35 24858 313 3113 313
EA 500 3113 2.35 24858 309 3113 309
EA 500 3536 2.4 24858 313 3536 313
EA 500 3536 2.4 24858 313 3536 313
EA 500 3536 2.4 24858 307 3536 307
EA 500 3536 2.4 24858 321 3536 321
EA 500 3536 2.4 24858 324 3536 324
EA 500 3536 2.4 24858 313 3536 313
EA 500 3536 2.4 24858 324 3536 324
EA 500 3536 2.4 24858 309 3536 309
EA 500 3536 2.4 24858 304 3536 304
EA 500 3536 2.4 24858 308 3536 308
EA 500 3536 2.4 24858 314 3536 314
EA 500 3536 2.4 24858 315 3536 315
EA 500 3536 2.4 24858 316 3536 316
EA 500 3536 2.4 24858 316 3536 316
EA 500 3536 2.4 24858 309 3536 309
EA 500 3536 2.4 24858 311 3536 311
EA 500 3536 2.4 24858 312 3536 312
EA 500 3536 2.4 24858 315 3536 315
EA 500 3536 2.4 24858 313 3536 313
EA 500 3536 2.4 24858 314 3536 314
EA 500 3536 2.4 24858 302 3536 302
EA 500 3536 2.4 24858 308 3536 308
EA 500 3536 2.4 24858 317 3536 317
EA 500 3536 2.4 24858 312 3536 312
EA 500 3536 2.4 24858 318 3536 318
EA 500 3536 2.4 24858 324 3536 324
EA 500 3536 2.4 24858 316 3536 316
EA 500 3536 2.4 24858 310 3536 310
EA 500 3536 2.4 24858 317 3536 317
EA 500 3536 2.4 24858 308 3536 308
EA 500 3536 2.4 24858 319 3536 319
EA 500 3536 2.4 24858 318 3536 318
EA 500 3536 2.4 24858 310 3536 310
EA 500 3536 2.4 24858 306 3536 306
EA 500 3536 2.4 24858 316 3536 316
