Algorithm nodes edges power_exponent steps covering_size edges_covered fitness
EA 700 4908 2.5 36686 450 4908 450
EA 700 4908 2.5 36686 457 4908 457
EA 700 4908 2.5 36686 451 4908 451
EA 700 4908 2.5 36686 465 4908 465
EA 700 4908 2.5 36686 450 4908 450
EA 700 4908 2.5 36686 453 4908 453
EA 700 4908 2.5 36686 440 4908 440
EA 700 4908 2.5 36686 453 4908 453
EA 700 4908 2.5 36686 455 4908 455
EA 700 4908 2.5 36686 449 4908 449
EA 700 4908 2.5 36686 447 4908 447
EA 700 4908 2.5 36686 452 4908 452
EA 700 4908 2.5 36686 447 4908 447
EA 700 4908 2.5 36686 450 4908 450
EA 700 4908 2.5 36686 449 4908 449
EA 700 4908 2.5 36686 453 4908 453
EA 700 4908 2.5 36686 458 4908 458
EA 700 4908 2.5 36686 451 4908 451
EA 700 4908 2.5 36686 456 4908 456
EA 700 4908 2.5 36686 456 4908 456
EA 700 4908 2.5 36686 450 4908 450
EA 700 4908 2.5 36686 459 4908 459
EA 750 5024 2.5 39720 485 5024 485
EA 750 5024 2.5 39720 499 5024 499
EA 750 5024 2.5 39720 488 5024 488
EA 750 5024 2.5 39720 487 5024 487
EA 750 5024 2.5 39720 486 5024 486
EA 750 5024 2.5 39720 491 5024 491
EA 750 5024 2.5 39720 482 5024 482
EA 750 5024 2.5 39720 481 5024 481
EA 750 5024 2.5 39720 495 5024 495
EA 750 5024 2.5 39720 469 5024 469
EA 750 5024 2.5 39720 472 5024 472
EA 750 5024 2.5 39720 477 5024 477
EA 750 5024 2.5 39720 483 5024 483
EA 750 5024 2.5 39720 481 5024 481
EA 750 5024 2.5 39720 476 5024 476
EA 750 5024 2.5 39720 479 5024 479
EA 750 5024 2.5 39720 484 5024 484
EA 750 5024 2.5 39720 485 5024 485
EA 750 5024 2.5 39720 489 5024 489
EA 750 5024 2.5 39720 492 5024 492
EA 750 5024 2.5 39720 485 5024 485
EA 750 5024 2.5 39720 496 5024 496
EA 750 5024 2.5 39720 479 5024 479
EA 750 5024 2.5 39720 482 5024 482
EA 750 5024 2.5 39720 481 5024 481
EA 750 5024 2.5 39720 468 5024 468
EA 750 5024 2.5 39720 483 5024 483
EA 750 5024 2.5 39720 486 5024 486
EA 750 5024 2.5 39720 481 5024 481
EA 750 5024 2.5 39720 483 5024 483
EA 750 5024 2.5 39720 488 5024 488
EA 750 5024 2.5 39720 484 5024 484
EA 750 5024 2.5 39720 486 5024 486
EA 750 5024 2.5 39720 485 5024 485
EA 750 5024 2.5 39720 488 5024 488
EA 750 5024 2.5 39720 492 5024 492
EA 750 5024 2.5 39720 477 5024 477
EA 750 5024 2.5 39720 494 5024 494
EA 750 5024 2.5 39720 476 5024 476
EA 750 5024 2.5 39720 485 5024 485
EA 750 5024 2.5 39720 479 5024 479
EA 750 5024 2.5 39720 478 5024 478
EA 750 5024 2.5 39720 473 5024 473
EA 750 5024 2.5 39720 494 5024 494
EA 750 5024 2.5 39720 485 5024 485
EA 750 5024 2.5 39720 485 5024 485
EA 750 5024 2.5 39720 480 5024 480
EA 750 5024 2.5 39720 486 5024 486
EA 750 5024 2.5 39720 484 5024 484
EA 750 5024 2.5 39720 491 5024 491
EA 750 5024 2.5 39720 485 5024 485
EA 750 5024 2.5 39720 499 5024 499
EA 750 5024 2.5 39720 476 5024 476
EA 750 5024 2.5 39720 483 5024 483
EA 750 5024 2.5 39720 483 5024 483
EA 750 5024 2.5 39720 479 5024 479
EA 750 5024 2.5 39720 483 5024 483
EA 750 5024 2.5 39720 495 5024 495
EA 750 5024 2.5 39720 485 5024 485
EA 750 5024 2.5 39720 491 5024 491
EA 750 5024 2.5 39720 492 5024 492
EA 750 5024 2.5 39720 483 5024 483
EA 750 5024 2.5 39720 484 5024 484
EA 750 5024 2.5 39720 485 5024 485
EA 750 5024 2.5 39720 489 5024 489
EA 750 5024 2.5 39720 483 5024 483
EA 750 5024 2.5 39720 470 5024 470
EA 750 5024 2.5 39720 492 5024 492
EA 750 5024 2.5 39720 476 5024 476
EA 750 5024 2.5 39720 469 5024 469
EA 750 5024 2.5 39720 494 5024 494
EA 750 5024 2.5 39720 495 5024 495
EA 750 5024 2.5 39720 492 5024 492
EA 750 5024 2.5 39720 486 5024 486
EA 750 5024 2.5 39720 494 5024 494
EA 750 5024 2.5 39720 482 5024 482
EA 750 5024 2.5 39720 481 5024 481
EA 750 5024 2.5 39720 478 5024 478
EA 750 5024 2.5 39720 491 5024 491
EA 750 5024 2.5 39720 494 5024 494
EA 750 5024 2.5 39720 482 5024 482
EA 750 5024 2.5 39720 469 5024 469
EA 750 5024 2.5 39720 495 5024 495
EA 750 5024 2.5 39720 479 5024 479
EA 750 5024 2.5 39720 491 5024 491
EA 750 5024 2.5 39720 491 5024 491
EA 750 5024 2.5 39720 472 5024 472
EA 750 5024 2.5 39720 487 5024 487
EA 750 5024 2.5 39720 479 5024 479
EA 750 5024 2.5 39720 483 5024 483
EA 750 5024 2.5 39720 483 5024 483
EA 750 5024 2.5 39720 483 5024 483
EA 750 5024 2.5 39720 478 5024 478
EA 750 5024 2.5 39720 489 5024 489
EA 750 5024 2.5 39720 499 5024 499
EA 750 5024 2.5 39720 482 5024 482
EA 750 5024 2.5 39720 499 5024 499
EA 750 5024 2.5 39720 484 5024 484
EA 750 5024 2.5 39720 483 5024 483
EA 800 5329 2.5 42781 513 5329 513
EA 800 5329 2.5 42781 513 5329 513
EA 800 5329 2.5 42781 519 5329 519
EA 800 5329 2.5 42781 519 5329 519
EA 800 5329 2.5 42781 521 5329 521
EA 800 5329 2.5 42781 518 5329 518
EA 800 5329 2.5 42781 513 5329 513
EA 800 5329 2.5 42781 514 5329 514
EA 800 5329 2.5 42781 520 5329 520
EA 800 5329 2.5 42781 510 5329 510
EA 800 5329 2.5 42781 514 5329 514
EA 800 5329 2.5 42781 532 5329 532
EA 800 5329 2.5 42781 522 5329 522
EA 800 5329 2.5 42781 513 5329 513
EA 800 5329 2.5 42781 524 5329 524
EA 800 5329 2.5 42781 519 5329 519
EA 800 5329 2.5 42781 516 5329 516
EA 800 5329 2.5 42781 509 5329 509
EA 800 5329 2.5 42781 519 5329 519
EA 800 5329 2.5 42781 527 5329 527
EA 800 5329 2.5 42781 519 5329 519
EA 800 5329 2.5 42781 518 5329 518
EA 800 5329 2.5 42781 527 5329 527
EA 800 5329 2.5 42781 505 5329 505
EA 800 5329 2.5 42781 520 5329 520
EA 800 5329 2.5 42781 513 5329 513
EA 800 5329 2.5 42781 520 5329 520
EA 800 5329 2.5 42781 506 5329 506
EA 800 5329 2.5 42781 513 5329 513
EA 800 5329 2.5 42781 516 5329 516
EA 800 5329 2.5 42781 518 5329 518
EA 800 5329 2.5 42781 519 5329 519
EA 800 5329 2.5 42781 522 5329 522
EA 800 5329 2.5 42781 522 5329 522
EA 800 5329 2.5 42781 526 5329 526
EA 800 5329 2.5 42781 525 5329 525
EA 800 5329 2.5 42781 517 5329 517
EA 800 5329 2.5 42781 520 5329 520
EA 800 5329 2.5 42781 506 5329 506
EA 800 5329 2.5 42781 514 5329 514
EA 800 5329 2.5 42781 516 5329 516
EA 800 5329 2.5 42781 511 5329 511
EA 800 5329 2.5 42781 518 5329 518
EA 800 5329 2.5 42781 525 5329 525
EA 800 5329 2.5 42781 506 5329 506
EA 800 5329 2.5 42781 532 5329 532
EA 800 5329 2.5 42781 510 5329 510
EA 800 5329 2.5 42781 514 5329 514
EA 800 5329 2.5 42781 505 5329 505
EA 800 5329 2.5 42781 518 5329 518
EA 800 5329 2.5 42781 510 5329 510
EA 800 5329 2.5 42781 526 5329 526
EA 800 5329 2.5 42781 508 5329 508
EA 800 5329 2.5 42781 525 5329 525
EA 800 5329 2.5 42781 521 5329 521
EA 800 5329 2.5 42781 518 5329 518
EA 800 5329 2.5 42781 520 5329 520
EA 800 5329 2.5 42781 521 5329 521
EA 800 5329 2.5 42781 518 5329 518
EA 800 5329 2.5 42781 505 5329 505
EA 800 5329 2.5 42781 522 5329 522
EA 800 5329 2.5 42781 525 5329 525
EA 800 5329 2.5 42781 526 5329 526
EA 800 5329 2.5 42781 524 5329 524
EA 800 5329 2.5 42781 513 5329 513
EA 800 5329 2.5 42781 522 5329 522
EA 800 5329 2.5 42781 532 5329 532
EA 800 5329 2.5 42781 511 5329 511
EA 800 5329 2.5 42781 523 5329 523
EA 800 5329 2.5 42781 523 5329 523
EA 800 5329 2.5 42781 518 5329 518
EA 800 5329 2.5 42781 522 5329 522
EA 800 5329 2.5 42781 518 5329 518
EA 800 5329 2.5 42781 525 5329 525
EA 800 5329 2.5 42781 514 5329 514
EA 800 5329 2.5 42781 520 5329 520
EA 800 5329 2.5 42781 516 5329 516
EA 800 5329 2.5 42781 532 5329 532
EA 800 5329 2.5 42781 516 5329 516
EA 800 5329 2.5 42781 514 5329 514
EA 800 5329 2.5 42781 531 5329 531
EA 800 5329 2.5 42781 524 5329 524
EA 800 5329 2.5 42781 518 5329 518
EA 800 5329 2.5 42781 526 5329 526
EA 800 5329 2.5 42781 522 5329 522
EA 800 5329 2.5 42781 520 5329 520
EA 800 5329 2.5 42781 514 5329 514
EA 800 5329 2.5 42781 518 5329 518
EA 800 5329 2.5 42781 531 5329 531
EA 800 5329 2.5 42781 511 5329 511
EA 800 5329 2.5 42781 527 5329 527
EA 800 5329 2.5 42781 516 5329 516
EA 800 5329 2.5 42781 523 5329 523
EA 800 5329 2.5 42781 518 5329 518
EA 800 5329 2.5 42781 530 5329 530
EA 800 5329 2.5 42781 519 5329 519
EA 800 5329 2.5 42781 527 5329 527
EA 800 5329 2.5 42781 524 5329 524
EA 800 5329 2.5 42781 528 5329 528
EA 850 5211 2.5 45867 531 5211 531
EA 850 5211 2.5 45867 535 5211 535
EA 850 5211 2.5 45867 521 5211 521
EA 850 5211 2.5 45867 543 5211 543
EA 850 5211 2.5 45867 527 5211 527
EA 850 5211 2.5 45867 526 5211 526
EA 850 5211 2.5 45867 538 5211 538
EA 850 5211 2.5 45867 534 5211 534
EA 850 5211 2.5 45867 531 5211 531
EA 850 5211 2.5 45867 532 5211 532
EA 850 5211 2.5 45867 538 5211 538
EA 850 5211 2.5 45867 530 5211 530
EA 850 5211 2.5 45867 533 5211 533
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 538 5211 538
EA 850 5211 2.5 45867 543 5211 543
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 552 5211 552
EA 850 5211 2.5 45867 538 5211 538
EA 850 5211 2.5 45867 537 5211 537
EA 850 5211 2.5 45867 532 5211 532
EA 850 5211 2.5 45867 530 5211 530
EA 850 5211 2.5 45867 530 5211 530
EA 850 5211 2.5 45867 540 5211 540
EA 850 5211 2.5 45867 538 5211 538
EA 850 5211 2.5 45867 528 5211 528
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 539 5211 539
EA 850 5211 2.5 45867 533 5211 533
EA 850 5211 2.5 45867 535 5211 535
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 552 5211 552
EA 850 5211 2.5 45867 533 5211 533
EA 850 5211 2.5 45867 544 5211 544
EA 850 5211 2.5 45867 534 5211 534
EA 850 5211 2.5 45867 521 5211 521
EA 850 5211 2.5 45867 532 5211 532
EA 850 5211 2.5 45867 531 5211 531
EA 850 5211 2.5 45867 534 5211 534
EA 850 5211 2.5 45867 539 5211 539
EA 850 5211 2.5 45867 534 5211 534
EA 850 5211 2.5 45867 520 5211 520
EA 850 5211 2.5 45867 542 5211 542
EA 850 5211 2.5 45867 521 5211 521
EA 850 5211 2.5 45867 530 5211 530
EA 850 5211 2.5 45867 537 5211 537
EA 850 5211 2.5 45867 534 5211 534
EA 850 5211 2.5 45867 537 5211 537
EA 850 5211 2.5 45867 528 5211 528
EA 850 5211 2.5 45867 542 5211 542
EA 850 5211 2.5 45867 543 5211 543
EA 850 5211 2.5 45867 540 5211 540
EA 850 5211 2.5 45867 539 5211 539
EA 850 5211 2.5 45867 537 5211 537
EA 850 5211 2.5 45867 538 5211 538
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 537 5211 537
EA 850 5211 2.5 45867 540 5211 540
EA 850 5211 2.5 45867 538 5211 538
EA 850 5211 2.5 45867 552 5211 552
EA 850 5211 2.5 45867 528 5211 528
EA 850 5211 2.5 45867 540 5211 540
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 543 5211 543
EA 850 5211 2.5 45867 539 5211 539
EA 850 5211 2.5 45867 541 5211 541
EA 850 5211 2.5 45867 533 5211 533
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 538 5211 538
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 538 5211 538
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 526 5211 526
EA 850 5211 2.5 45867 532 5211 532
EA 850 5211 2.5 45867 540 5211 540
EA 850 5211 2.5 45867 532 5211 532
EA 850 5211 2.5 45867 524 5211 524
EA 850 5211 2.5 45867 541 5211 541
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 551 5211 551
EA 850 5211 2.5 45867 537 5211 537
EA 850 5211 2.5 45867 534 5211 534
EA 850 5211 2.5 45867 534 5211 534
EA 850 5211 2.5 45867 532 5211 532
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 536 5211 536
EA 850 5211 2.5 45867 538 5211 538
EA 850 5211 2.5 45867 523 5211 523
EA 850 5211 2.5 45867 548 5211 548
EA 850 5211 2.5 45867 544 5211 544
EA 850 5211 2.5 45867 540 5211 540
EA 850 5211 2.5 45867 521 5211 521
EA 850 5211 2.5 45867 558 5211 558
EA 850 5211 2.5 45867 531 5211 531
EA 850 5211 2.5 45867 532 5211 532
EA 850 5211 2.5 45867 530 5211 530
EA 900 5555 2.5 48977 565 5555 565
EA 900 5555 2.5 48977 580 5555 580
EA 900 5555 2.5 48977 565 5555 565
EA 900 5555 2.5 48977 570 5555 570
EA 900 5555 2.5 48977 565 5555 565
EA 900 5555 2.5 48977 553 5555 553
EA 900 5555 2.5 48977 575 5555 575
EA 900 5555 2.5 48977 567 5555 567
EA 900 5555 2.5 48977 574 5555 574
EA 900 5555 2.5 48977 561 5555 561
EA 900 5555 2.5 48977 565 5555 565
EA 900 5555 2.5 48977 568 5555 568
EA 900 5555 2.5 48977 555 5555 555
EA 900 5555 2.5 48977 560 5555 560
EA 900 5555 2.5 48977 556 5555 556
EA 900 5555 2.5 48977 556 5555 556
EA 900 5555 2.5 48977 556 5555 556
EA 900 5555 2.5 48977 562 5555 562
EA 900 5555 2.5 48977 559 5555 559
EA 900 5555 2.5 48977 566 5555 566
EA 900 5555 2.5 48977 560 5555 560
EA 900 5555 2.5 48977 565 5555 565
EA 900 5555 2.5 48977 559 5555 559
EA 900 5555 2.5 48977 565 5555 565
EA 900 5555 2.5 48977 567 5555 567
EA 900 5555 2.5 48977 565 5555 565
EA 900 5555 2.5 48977 574 5555 574
EA 900 5555 2.5 48977 560 5555 560
EA 900 5555 2.5 48977 551 5555 551
EA 900 5555 2.5 48977 578 5555 578
EA 900 5555 2.5 48977 580 5555 580
EA 900 5555 2.5 48977 572 5555 572
EA 900 5555 2.5 48977 567 5555 567
EA 900 5555 2.5 48977 553 5555 553
EA 900 5555 2.5 48977 575 5555 575
EA 900 5555 2.5 48977 569 5555 569
EA 900 5555 2.5 48977 566 5555 566
EA 900 5555 2.5 48977 570 5555 570
EA 900 5555 2.5 48977 571 5555 571
EA 900 5555 2.5 48977 554 5555 554
EA 900 5555 2.5 48977 567 5555 567
EA 900 5555 2.5 48977 553 5555 553
EA 900 5555 2.5 48977 558 5555 558
EA 900 5555 2.5 48977 556 5555 556
EA 900 5555 2.5 48977 560 5555 560
EA 900 5555 2.5 48977 565 5555 565
EA 900 5555 2.5 48977 567 5555 567
EA 900 5555 2.5 48977 566 5555 566
EA 900 5555 2.5 48977 565 5555 565
EA 900 5555 2.5 48977 575 5555 575
EA 900 5555 2.5 48977 554 5555 554
EA 900 5555 2.5 48977 569 5555 569
EA 900 5555 2.5 48977 565 5555 565
EA 900 5555 2.5 48977 560 5555 560
EA 900 5555 2.5 48977 551 5555 551
EA 900 5555 2.5 48977 558 5555 558
EA 900 5555 2.5 48977 574 5555 574
EA 900 5555 2.5 48977 556 5555 556
EA 900 5555 2.5 48977 563 5555 563
EA 900 5555 2.5 48977 569 5555 569
EA 900 5555 2.5 48977 554 5555 554
EA 900 5555 2.5 48977 558 5555 558
EA 900 5555 2.5 48977 560 5555 560
EA 900 5555 2.5 48977 563 5555 563
EA 900 5555 2.5 48977 566 5555 566
EA 900 5555 2.5 48977 580 5555 580
EA 900 5555 2.5 48977 556 5555 556
EA 900 5555 2.5 48977 556 5555 556
EA 900 5555 2.5 48977 567 5555 567
EA 900 5555 2.5 48977 572 5555 572
EA 900 5555 2.5 48977 551 5555 551
EA 900 5555 2.5 48977 571 5555 571
EA 900 5555 2.5 48977 553 5555 553
EA 900 5555 2.5 48977 564 5555 564
EA 900 5555 2.5 48977 563 5555 563
EA 900 5555 2.5 48977 567 5555 567
EA 900 5555 2.5 48977 565 5555 565
EA 900 5555 2.5 48977 558 5555 558
EA 900 5555 2.5 48977 580 5555 580
EA 900 5555 2.5 48977 561 5555 561
EA 900 5555 2.5 48977 555 5555 555
EA 900 5555 2.5 48977 571 5555 571
EA 900 5555 2.5 48977 569 5555 569
EA 900 5555 2.5 48977 574 5555 574
EA 900 5555 2.5 48977 566 5555 566
EA 900 5555 2.5 48977 563 5555 563
EA 900 5555 2.5 48977 554 5555 554
EA 900 5555 2.5 48977 556 5555 556
EA 900 5555 2.5 48977 578 5555 578
EA 900 5555 2.5 48977 573 5555 573
EA 900 5555 2.5 48977 555 5555 555
EA 900 5555 2.5 48977 566 5555 566
EA 900 5555 2.5 48977 575 5555 575
EA 900 5555 2.5 48977 567 5555 567
EA 900 5555 2.5 48977 568 5555 568
EA 900 5555 2.5 48977 560 5555 560
EA 900 5555 2.5 48977 554 5555 554
EA 900 5555 2.5 48977 573 5555 573
EA 900 5555 2.5 48977 554 5555 554
EA 950 5617 2.5 52109 583 5617 583
EA 950 5617 2.5 52109 594 5617 594
EA 950 5617 2.5 52109 610 5617 610
EA 950 5617 2.5 52109 585 5617 585
EA 950 5617 2.5 52109 598 5617 598
EA 950 5617 2.5 52109 589 5617 589
EA 950 5617 2.5 52109 582 5617 582
EA 950 5617 2.5 52109 598 5617 598
EA 950 5617 2.5 52109 596 5617 596
EA 950 5617 2.5 52109 588 5617 588
EA 950 5617 2.5 52109 596 5617 596
EA 950 5617 2.5 52109 598 5617 598
EA 950 5617 2.5 52109 582 5617 582
EA 950 5617 2.5 52109 591 5617 591
EA 950 5617 2.5 52109 598 5617 598
EA 950 5617 2.5 52109 592 5617 592
EA 950 5617 2.5 52109 582 5617 582
EA 950 5617 2.5 52109 593 5617 593
EA 950 5617 2.5 52109 593 5617 593
EA 950 5617 2.5 52109 589 5617 589
EA 950 5617 2.5 52109 584 5617 584
EA 950 5617 2.5 52109 596 5617 596
EA 950 5617 2.5 52109 599 5617 599
EA 950 5617 2.5 52109 592 5617 592
EA 950 5617 2.5 52109 599 5617 599
EA 950 5617 2.5 52109 590 5617 590
EA 950 5617 2.5 52109 579 5617 579
EA 950 5617 2.5 52109 584 5617 584
EA 950 5617 2.5 52109 586 5617 586
EA 950 5617 2.5 52109 599 5617 599
EA 950 5617 2.5 52109 579 5617 579
EA 950 5617 2.5 52109 582 5617 582
EA 950 5617 2.5 52109 583 5617 583
EA 950 5617 2.5 52109 611 5617 611
EA 950 5617 2.5 52109 596 5617 596
EA 950 5617 2.5 52109 584 5617 584
EA 950 5617 2.5 52109 579 5617 579
EA 950 5617 2.5 52109 587 5617 587
EA 950 5617 2.5 52109 586 5617 586
EA 950 5617 2.5 52109 594 5617 594
EA 950 5617 2.5 52109 601 5617 601
EA 950 5617 2.5 52109 599 5617 599
EA 950 5617 2.5 52109 586 5617 586
EA 950 5617 2.5 52109 603 5617 603
EA 950 5617 2.5 52109 593 5617 593
EA 950 5617 2.5 52109 598 5617 598
EA 950 5617 2.5 52109 598 5617 598
EA 950 5617 2.5 52109 598 5617 598
EA 950 5617 2.5 52109 593 5617 593
EA 950 5617 2.5 52109 599 5617 599
EA 950 5617 2.5 52109 588 5617 588
EA 950 5617 2.5 52109 586 5617 586
EA 950 5617 2.5 52109 592 5617 592
EA 950 5617 2.5 52109 583 5617 583
EA 950 5617 2.5 52109 590 5617 590
EA 950 5617 2.5 52109 596 5617 596
EA 950 5617 2.5 52109 610 5617 610
EA 950 5617 2.5 52109 598 5617 598
EA 950 5617 2.5 52109 586 5617 586
EA 950 5617 2.5 52109 607 5617 607
EA 950 5617 2.5 52109 587 5617 587
EA 950 5617 2.5 52109 598 5617 598
EA 950 5617 2.5 52109 580 5617 580
EA 950 5617 2.5 52109 598 5617 598
EA 950 5617 2.5 52109 609 5617 609
EA 950 5617 2.5 52109 594 5617 594
EA 950 5617 2.5 52109 592 5617 592
EA 950 5617 2.5 52109 596 5617 596
EA 950 5617 2.5 52109 592 5617 592
EA 950 5617 2.5 52109 598 5617 598
EA 950 5617 2.5 52109 607 5617 607
EA 950 5617 2.5 52109 599 5617 599
EA 950 5617 2.5 52109 599 5617 599
EA 950 5617 2.5 52109 581 5617 581
EA 950 5617 2.5 52109 593 5617 593
EA 950 5617 2.5 52109 598 5617 598
EA 950 5617 2.5 52109 584 5617 584
EA 950 5617 2.5 52109 585 5617 585
EA 950 5617 2.5 52109 592 5617 592
EA 950 5617 2.5 52109 596 5617 596
EA 950 5617 2.5 52109 592 5617 592
EA 950 5617 2.5 52109 589 5617 589
EA 950 5617 2.5 52109 590 5617 590
EA 950 5617 2.5 52109 585 5617 585
EA 950 5617 2.5 52109 589 5617 589
EA 950 5617 2.5 52109 601 5617 601
EA 950 5617 2.5 52109 597 5617 597
EA 950 5617 2.5 52109 600 5617 600
EA 950 5617 2.5 52109 591 5617 591
EA 950 5617 2.5 52109 593 5617 593
EA 950 5617 2.5 52109 589 5617 589
EA 950 5617 2.5 52109 597 5617 597
EA 950 5617 2.5 52109 581 5617 581
EA 950 5617 2.5 52109 610 5617 610
EA 950 5617 2.5 52109 587 5617 587
EA 950 5617 2.5 52109 596 5617 596
EA 950 5617 2.5 52109 597 5617 597
EA 950 5617 2.5 52109 581 5617 581
EA 950 5617 2.5 52109 596 5617 596
